,speed,dist,rssi_strongest,Throughput tcp
3082,0.0,5,-75.0,44685900.0
3083,0.0,14,-89.0,45831700.0
3084,0.0,8,-67.0,44687900.0
3085,0.0,40,-67.0,45831700.0
3086,0.0,42,-98.0,45831700.0
3087,0.0,45,-107.0,44687900.0
3088,0.0,38,-88.0,45831700.0
3089,0.0,16,-66.0,44685900.0
3090,0.0,26,-70.0,45833700.0
3091,0.0,0,-97.0,45831700.0
3092,0.0,3,-87.0,44685900.0
3093,0.0,33,-105.0,45833700.0
3094,0.0,32,-92.0,45095100.0
3095,0.0,46,-76.0,45422400.0
3096,0.0,3,-93.0,45833700.0
3097,0.0,17,-78.0,44685900.0
3098,0.0,39,-106.0,45831700.0
3099,0.0,5,-78.0,45513800.0
3100,0.0,3,-98.0,45513800.0
3101,0.0,43,-91.0,45005800.0
3102,0.0,26,-72.0,45831700.0
3103,0.0,21,-78.0,44687900.0
3104,0.0,18,-103.0,45831700.0
3105,0.0,4,-89.0,45723500.0
3106,0.0,8,-93.0,44796100.0
3107,0.0,26,-105.0,45831700.0
3108,0.0,24,-72.0,44685900.0
3109,0.0,4,-103.0,45833700.0
3110,0.0,13,-73.0,45831700.0
3111,0.0,24,-91.0,44685900.0
3112,0.0,36,-88.0,45833700.0
3113,0.0,36,-108.0,44685900.0
3114,0.0,20,-102.0,45831700.0
3115,0.0,31,-77.0,45831700.0
3116,0.0,40,-84.0,44687900.0
3117,0.0,45,-99.0,45831700.0
3118,0.0,10,-81.0,44685900.0
3119,0.0,22,-100.0,45833700.0
3120,0.0,6,-91.0,10985700.0
3121,0.0,40,-95.0,45831700.0
3122,0.0,49,-68.0,45833700.0
3123,0.0,33,-73.0,44685900.0
3124,0.0,29,-108.0,45831700.0
3125,0.0,47,-70.0,44687900.0
3126,0.0,7,-107.0,45831700.0
3127,0.0,14,-91.0,45831700.0
3128,0.0,13,-80.0,44687900.0
3129,0.0,18,-89.0,45831700.0
3130,0.0,15,-83.0,44888200.0
3131,0.0,39,-74.0,45631400.0
3132,0.0,17,-75.0,45831700.0
3133,0.0,29,-104.0,44685900.0
3134,0.0,30,-80.0,45831700.0
3135,0.0,4,-102.0,45306800.0
3136,0.0,40,-105.0,45212700.0
3137,0.0,35,-73.0,45831700.0
3138,0.0,4,-69.0,44687900.0
3139,0.0,10,-104.0,45831700.0
3140,0.0,47,-70.0,45716100.0
3141,0.0,32,-83.0,44803500.0
3142,0.0,40,-88.0,45831700.0
3143,0.0,28,-66.0,44685900.0
3144,0.0,38,-84.0,45833700.0
3145,0.0,18,-72.0,45831700.0
3146,0.0,24,-105.0,44685900.0
3147,0.0,47,-95.0,45833700.0
3148,0.0,40,-73.0,44685900.0
3149,0.0,25,-91.0,45831700.0
3150,0.0,33,-108.0,45833700.0
3151,0.0,14,-74.0,44685900.0
3152,0.0,14,-107.0,45831700.0
3153,0.0,20,-98.0,44687900.0
3154,0.0,10,-98.0,45831700.0
3155,0.0,20,-67.0,45831700.0
3156,0.0,11,-89.0,44687900.0
3157,0.0,49,-101.0,45831700.0
3158,0.0,10,-85.0,44685900.0
3159,0.0,35,-74.0,45833700.0
3160,0.0,13,-83.0,45831700.0
3161,0.0,12,-74.0,44685900.0
3162,0.0,36,-87.0,45831700.0
3163,0.0,4,-75.0,44687900.0
3164,0.0,3,-93.0,45831700.0
3165,0.0,11,-88.0,45831700.0
3166,0.0,19,-110.0,44687900.0
3167,0.0,40,-67.0,45831700.0
3168,0.0,22,-69.0,44685900.0
3169,0.0,16,-103.0,45833700.0
3170,0.0,31,-82.0,45831700.0
3171,0.0,17,-100.0,44685900.0
3172,0.0,2,-109.0,45833700.0
3173,0.0,29,-95.0,44685900.0
3174,0.0,39,-78.0,45831700.0
3175,0.0,10,-68.0,45833700.0
3176,0.0,0,-77.0,44685900.0
3177,0.0,10,-79.0,45831700.0
3178,0.0,10,-73.0,44687900.0
3179,0.0,47,-85.0,45831700.0
3180,0.0,48,-106.0,45831700.0
3181,0.0,22,-71.0,44687900.0
3182,0.0,41,-96.0,45831700.0
3183,0.0,30,-105.0,45095100.0
3184,0.0,30,-93.0,45424400.0
3185,0.0,40,-68.0,45831700.0
3186,0.0,45,-82.0,44685900.0
3187,0.0,37,-98.0,45833700.0
3188,0.0,39,-103.0,45511800.0
3189,0.0,46,-85.0,45005800.0
3190,0.0,3,-104.0,45833700.0
3191,0.0,3,-109.0,44685900.0
3192,0.0,20,-78.0,45831700.0
3193,0.0,9,-109.0,45831700.0
3194,0.0,1,-100.0,44687900.0
3195,0.0,32,-101.0,45831700.0
3196,0.0,36,-84.0,44685900.0
3197,0.0,3,-70.0,45833700.0
3198,0.0,49,-76.0,28432.0
3199,0.0,25,-66.0,2445820.0
3200,0.0,32,-81.0,8067630.0
3201,0.0,34,-68.0,9409370.0
3202,0.0,4,-93.0,13617300.0
3203,0.0,29,-82.0,5104780.0
3204,0.0,49,-98.0,9456710.0
3205,0.0,43,-73.0,22442000.0
3206,0.0,24,-101.0,12125100.0
3207,0.0,31,-102.0,12212300.0
3208,0.0,2,-95.0,16012800.0
3209,0.0,18,-80.0,1314040.0
3210,0.0,34,-78.0,8430790.0
3211,0.0,22,-104.0,1314040.0
3212,0.0,38,-98.0,8619540.0
3213,0.0,9,-87.0,1314040.0
3214,0.0,25,-90.0,11079900.0
3215,0.0,25,-69.0,1314040.0
3216,0.0,27,-98.0,19250900.0
3217,0.0,31,-102.0,1314040.0
3218,0.0,45,-66.0,14919000.0
3219,0.0,49,-77.0,1314030.0
3220,0.0,14,-95.0,4170360.0
3221,0.0,24,-68.0,1314030.0
3222,0.0,5,-72.0,6321070.0
3223,0.0,0,-66.0,1314040.0
3224,0.0,16,-69.0,16170700.0
3225,0.0,38,-108.0,1314040.0
3226,0.0,31,-82.0,12116900.0
3227,0.0,9,-90.0,1314040.0
3228,0.0,34,-96.0,17087200.0
3229,0.0,41,-67.0,1314040.0
3230,0.0,33,-87.0,36484300.0
3231,0.0,18,-76.0,1314040.0
3232,0.0,18,-109.0,15758100.0
3233,0.0,19,-101.0,1314030.0
3234,0.0,8,-97.0,3713040.0
3235,0.0,26,-85.0,1314040.0
3236,0.0,8,-93.0,11675300.0
3237,0.0,20,-105.0,1314030.0
3238,0.0,37,-102.0,4006540.0
3239,0.0,24,-106.0,28432.0
3240,0.0,29,-110.0,2445820.0
3241,0.0,32,-71.0,4388060.0
3242,0.0,30,-99.0,1946070.0
3243,0.0,7,-69.0,1995100.0
3244,0.0,43,-102.0,1866850.0
3245,0.0,47,-74.0,2710050.0
3246,0.0,0,-98.0,2072940.0
3247,0.0,37,-79.0,1830740.0
3248,0.0,45,-103.0,1314030.0
3249,0.0,15,-96.0,246568.0
3250,0.0,18,-77.0,1314030.0
3251,0.0,16,-96.0,50768.0
3252,0.0,3,-98.0,1314030.0
3253,0.0,9,-97.0,78296.0
3254,0.0,29,-107.0,1314030.0
3255,0.0,18,-107.0,939256.0
3256,0.0,38,-98.0,1314030.0
3257,0.0,26,-67.0,13928.0
3258,0.0,13,-77.0,691368.0
3259,0.0,4,-66.0,865352.0
3260,0.0,47,-106.0,1314030.0
3261,0.0,28,-101.0,570088.0
3262,0.0,31,-96.0,1314030.0
3263,0.0,0,-110.0,151320.0
3264,0.0,42,-77.0,1314030.0
3265,0.0,0,-70.0,692936.0
3266,0.0,43,-71.0,1314030.0
3267,0.0,20,-96.0,2355660.0
3268,0.0,37,-80.0,1314030.0
3269,0.0,17,-73.0,468768.0
3270,0.0,18,-106.0,575976.0
3271,0.0,30,-87.0,988872.0
3272,0.0,27,-98.0,645640.0
3273,0.0,20,-91.0,28432.0
3274,0.0,45,-84.0,2445830.0
3275,0.0,25,-102.0,44045400.0
3276,0.0,6,-79.0,13743200.0
3277,0.0,3,-89.0,27620200.0
3278,0.0,29,-84.0,14389900.0
3279,0.0,15,-90.0,13613800.0
3280,0.0,19,-89.0,5108310.0
3281,0.0,19,-99.0,9456710.0
3282,0.0,21,-87.0,25869900.0
3283,0.0,26,-85.0,16713000.0
3284,0.0,29,-82.0,11571800.0
3285,0.0,22,-82.0,11597900.0
3286,0.0,32,-86.0,6779690.0
3287,0.0,7,-76.0,1314040.0
3288,0.0,10,-79.0,8619540.0
3289,0.0,29,-102.0,1314040.0
3290,0.0,41,-82.0,11079900.0
3291,0.0,39,-72.0,1314040.0
3292,0.0,35,-91.0,19250900.0
3293,0.0,2,-75.0,1314040.0
3294,0.0,37,-92.0,14919000.0
3295,0.0,47,-90.0,1314030.0
3296,0.0,21,-85.0,4170360.0
3297,0.0,4,-97.0,1314030.0
3298,0.0,22,-93.0,6321070.0
3299,0.0,21,-75.0,1314040.0
3300,0.0,30,-88.0,16170700.0
3301,0.0,17,-87.0,1314040.0
3302,0.0,31,-72.0,12116900.0
3303,0.0,44,-109.0,1314040.0
3304,0.0,4,-83.0,17087200.0
3305,0.0,12,-108.0,1314040.0
3306,0.0,9,-96.0,36484300.0
3307,0.0,41,-83.0,1314040.0
3308,0.0,17,-110.0,15758100.0
3309,0.0,21,-78.0,1314030.0
3310,0.0,42,-109.0,3713040.0
3311,0.0,32,-108.0,1314040.0
3312,0.0,47,-105.0,11675300.0
3313,0.0,24,-95.0,1314030.0
3314,0.0,21,-85.0,4006540.0
3315,0.0,15,-67.0,28432.0
3316,0.0,26,-99.0,2445820.0
3317,0.0,41,-106.0,4388060.0
3318,0.0,41,-100.0,1946070.0
3319,0.0,19,-98.0,1995100.0
3320,0.0,30,-94.0,1866850.0
3321,0.0,39,-70.0,2710050.0
3322,0.0,38,-106.0,2072940.0
3323,0.0,7,-85.0,1830740.0
3324,0.0,21,-104.0,1314030.0
3325,0.0,3,-91.0,246568.0
3326,0.0,23,-95.0,1314030.0
3327,0.0,18,-102.0,50768.0
3328,0.0,46,-93.0,1314030.0
3329,0.0,36,-74.0,78296.0
3330,0.0,6,-108.0,1314030.0
3331,0.0,2,-83.0,939256.0
3332,0.0,2,-69.0,1314030.0
3333,0.0,3,-89.0,13928.0
3334,0.0,32,-96.0,691368.0
3335,0.0,38,-96.0,865352.0
3336,0.0,6,-107.0,1314030.0
3337,0.0,39,-93.0,570088.0
3338,0.0,41,-70.0,1314030.0
3339,0.0,43,-106.0,151320.0
3340,0.0,13,-72.0,1314030.0
3341,0.0,10,-94.0,692936.0
3342,0.0,21,-110.0,1314030.0
3343,0.0,15,-97.0,2355660.0
3344,0.0,39,-74.0,1314030.0
3345,0.0,0,-73.0,468768.0
3346,0.0,28,-66.0,575976.0
3347,0.0,7,-106.0,988872.0
3348,0.0,47,-73.0,645640.0
3349,0.0,26,-85.0,28432.0
3350,0.0,40,-77.0,6242470.0
3351,0.0,43,-85.0,39459500.0
3352,0.0,21,-85.0,18041800.0
3353,0.0,22,-108.0,39516000.0
3354,0.0,11,-79.0,44685900.0
3355,0.0,46,-66.0,15165500.0
3356,0.0,22,-103.0,42685200.0
3357,0.0,35,-67.0,24302800.0
3358,0.0,26,-80.0,31603600.0
3359,0.0,44,-96.0,26460400.0
3360,0.0,36,-95.0,30457800.0
3361,0.0,2,-95.0,26014900.0
3362,0.0,37,-89.0,31603600.0
3363,0.0,10,-105.0,44685900.0
3364,0.0,34,-76.0,45833700.0
3365,0.0,40,-106.0,11834900.0
3366,0.0,9,-79.0,44685900.0
3367,0.0,24,-77.0,45833700.0
3368,0.0,40,-74.0,45511800.0
3369,0.0,5,-85.0,45005800.0
3370,0.0,40,-83.0,45833700.0
3371,0.0,33,-76.0,44685900.0
3372,0.0,43,-102.0,45831700.0
3373,0.0,4,-86.0,30173200.0
3374,0.0,20,-76.0,25874700.0
3375,0.0,2,-75.0,45831700.0
3376,0.0,25,-74.0,36708400.0
3377,0.0,21,-96.0,20150400.0
3378,0.0,11,-70.0,44685900.0
3379,0.0,41,-109.0,45833700.0
3380,0.0,14,-84.0,22126600.0
3381,0.0,4,-92.0,33885800.0
3382,0.0,25,-78.0,14593000.0
3383,0.0,37,-76.0,42685200.0
3384,0.0,33,-100.0,27022700.0
3385,0.0,47,-67.0,29721300.0
3386,0.0,5,-76.0,45422400.0
3387,0.0,27,-107.0,13386800.0
3388,0.0,29,-101.0,44482900.0
3389,0.0,46,-90.0,44687900.0
3390,0.0,28,-99.0,43400300.0
3391,0.0,7,-79.0,14421400.0
3392,0.0,15,-99.0,44685900.0
3393,0.0,11,-69.0,11853700.0
3394,0.0,24,-102.0,32301800.0
3395,0.0,43,-97.0,24728900.0
3396,0.0,30,-89.0,44888200.0
3397,0.0,45,-77.0,11753000.0
3398,0.0,42,-70.0,45831700.0
3399,0.0,35,-70.0,45833700.0
3400,0.0,17,-89.0,27270800.0
3401,0.0,47,-76.0,29312000.0
3402,0.0,12,-101.0,45831700.0
3403,0.0,39,-75.0,27058700.0
3404,0.0,32,-103.0,29312000.0
3405,0.0,45,-110.0,45831700.0
3406,0.0,18,-89.0,16471700.0
3407,0.0,11,-84.0,39459500.0
3408,0.0,39,-95.0,45831700.0
3409,0.0,32,-71.0,45833700.0
3410,0.0,17,-101.0,44685900.0
3411,0.0,46,-103.0,45831700.0
3412,0.0,13,-66.0,39889900.0
3413,0.0,5,-95.0,16713000.0
3414,0.0,22,-77.0,45831700.0
3415,0.0,49,-110.0,45833700.0
3416,0.0,38,-110.0,44685900.0
3417,0.0,16,-81.0,38994600.0
3418,0.0,44,-98.0,17858800.0
3419,0.0,39,-70.0,44685900.0
3420,0.0,16,-88.0,11321600.0
3421,0.0,34,-67.0,45831700.0
3422,0.0,47,-70.0,45833700.0
3423,0.0,18,-107.0,44685900.0
3424,0.0,18,-73.0,11926200.0
3425,0.0,37,-67.0,45831700.0
3426,0.0,40,-73.0,38060200.0
3427,0.0,36,-96.0,28432.0
3428,0.0,26,-89.0,6242470.0
3429,0.0,29,-103.0,39459500.0
3430,0.0,23,-88.0,18041800.0
3431,0.0,2,-68.0,39516000.0
3432,0.0,6,-97.0,32190400.0
3433,0.0,12,-101.0,23587800.0
3434,0.0,14,-87.0,12887400.0
3435,0.0,47,-70.0,30811200.0
3436,0.0,34,-74.0,6932780.0
3437,0.0,30,-83.0,14410900.0
3438,0.0,9,-89.0,27020400.0
3439,0.0,26,-91.0,19878300.0
3440,0.0,33,-70.0,34883400.0
3441,0.0,48,-72.0,13276800.0
3442,0.0,11,-70.0,16171100.0
3443,0.0,45,-86.0,18040700.0
3444,0.0,20,-73.0,18165800.0
3445,0.0,40,-99.0,170968.0
3446,0.0,10,-88.0,18186300.0
3447,0.0,31,-78.0,170968.0
3448,0.0,41,-97.0,29775900.0
3449,0.0,29,-103.0,170968.0
3450,0.0,0,-87.0,20607900.0
3451,0.0,32,-89.0,170960.0
3452,0.0,22,-109.0,6225430.0
3453,0.0,29,-90.0,170968.0
3454,0.0,20,-66.0,10617900.0
3455,0.0,24,-72.0,170968.0
3456,0.0,42,-76.0,23116300.0
3457,0.0,20,-95.0,170968.0
3458,0.0,28,-95.0,19087200.0
3459,0.0,26,-87.0,170968.0
3460,0.0,11,-90.0,28970300.0
3461,0.0,28,-78.0,170968.0
3462,0.0,28,-73.0,39459500.0
3463,0.0,32,-101.0,19006700.0
3464,0.0,40,-81.0,170968.0
3465,0.0,32,-89.0,28764900.0
3466,0.0,20,-77.0,170960.0
3467,0.0,33,-72.0,8358330.0
3468,0.0,31,-109.0,170968.0
3469,0.0,1,-88.0,17799300.0
3470,0.0,22,-77.0,170968.0
3471,0.0,25,-67.0,8786150.0
3472,0.0,43,-71.0,28432.0
3473,0.0,27,-91.0,6242470.0
3474,0.0,49,-77.0,39459500.0
3475,0.0,24,-66.0,18041800.0
3476,0.0,3,-109.0,39516000.0
3477,0.0,17,-84.0,32190400.0
3478,0.0,49,-104.0,23587800.0
3479,0.0,8,-90.0,12887400.0
3480,0.0,5,-99.0,30811200.0
3481,0.0,34,-99.0,6932780.0
3482,0.0,48,-81.0,14410900.0
3483,0.0,8,-66.0,27020400.0
3484,0.0,22,-72.0,19878300.0
3485,0.0,49,-99.0,34883400.0
3486,0.0,16,-74.0,13276800.0
3487,0.0,23,-97.0,16171100.0
3488,0.0,24,-90.0,18040700.0
3489,0.0,46,-83.0,18165800.0
3490,0.0,46,-106.0,170968.0
3491,0.0,9,-106.0,18186300.0
3492,0.0,19,-94.0,170968.0
3493,0.0,1,-66.0,29775900.0
3494,0.0,42,-87.0,170968.0
3495,0.0,40,-90.0,20607900.0
3496,0.0,49,-84.0,170960.0
3497,0.0,8,-103.0,6225430.0
3498,0.0,33,-77.0,170968.0
3499,0.0,21,-69.0,10617900.0
3500,0.0,0,-68.0,170968.0
3501,0.0,25,-93.0,23116300.0
3502,0.0,43,-73.0,170968.0
3503,0.0,29,-71.0,19087200.0
3504,0.0,45,-106.0,170968.0
3505,0.0,35,-77.0,28970300.0
3506,0.0,29,-73.0,170968.0
3507,0.0,39,-90.0,39459500.0
3508,0.0,12,-74.0,19006700.0
3509,0.0,13,-105.0,170968.0
3510,0.0,6,-69.0,28764900.0
3511,0.0,24,-107.0,170960.0
3512,0.0,22,-90.0,8358330.0
3513,0.0,3,-90.0,170968.0
3514,0.0,13,-82.0,17799300.0
3515,0.0,17,-69.0,170968.0
3516,0.0,49,-102.0,8786150.0
3517,0.0,40,-97.0,28432.0
3518,0.0,1,-103.0,6242470.0
3519,0.0,15,-99.0,39459500.0
3520,0.0,36,-86.0,18041800.0
3521,0.0,11,-77.0,39516000.0
3522,0.0,38,-86.0,44685900.0
3523,0.0,49,-101.0,15165500.0
3524,0.0,31,-95.0,42685200.0
3525,0.0,41,-73.0,24302800.0
3526,0.0,26,-83.0,31603600.0
3527,0.0,4,-73.0,26460400.0
3528,0.0,5,-103.0,30457800.0
3529,0.0,17,-82.0,26014900.0
3530,0.0,5,-79.0,31603600.0
3531,0.0,49,-98.0,44685900.0
3532,0.0,7,-93.0,45833700.0
3533,0.0,46,-88.0,11834900.0
3534,0.0,46,-97.0,44685900.0
3535,0.0,11,-86.0,45833700.0
3536,0.0,22,-91.0,45511800.0
3537,0.0,2,-109.0,45005800.0
3538,0.0,31,-74.0,45833700.0
3539,0.0,26,-87.0,44685900.0
3540,0.0,33,-107.0,45831700.0
3541,0.0,49,-84.0,30173200.0
3542,0.0,3,-95.0,25874700.0
3543,0.0,2,-77.0,45831700.0
3544,0.0,48,-75.0,36708400.0
3545,0.0,4,-89.0,20150400.0
3546,0.0,3,-75.0,44685900.0
3547,0.0,42,-70.0,45833700.0
3548,0.0,39,-107.0,22126600.0
3549,0.0,5,-108.0,33885800.0
3550,0.0,28,-107.0,14593000.0
3551,0.0,34,-74.0,42685200.0
3552,0.0,1,-103.0,27022700.0
3553,0.0,11,-82.0,29721300.0
3554,0.0,4,-85.0,45422400.0
3555,0.0,31,-94.0,13386800.0
3556,0.0,8,-73.0,44482900.0
3557,0.0,22,-104.0,44687900.0
3558,0.0,23,-86.0,43400300.0
3559,0.0,12,-76.0,14421400.0
3560,0.0,9,-68.0,44685900.0
3561,0.0,25,-82.0,11853700.0
3562,0.0,8,-89.0,32301800.0
3563,0.0,8,-95.0,24728900.0
3564,0.0,31,-103.0,44888200.0
3565,0.0,2,-72.0,11753000.0
3566,0.0,0,-84.0,45831700.0
3567,0.0,44,-102.0,45833700.0
3568,0.0,13,-66.0,27270800.0
3569,0.0,36,-94.0,29312000.0
3570,0.0,30,-73.0,45831700.0
3571,0.0,34,-101.0,27058700.0
3572,0.0,44,-95.0,29312000.0
3573,0.0,49,-109.0,45831700.0
3574,0.0,28,-109.0,16471700.0
3575,0.0,35,-92.0,39459500.0
3576,0.0,19,-104.0,45831700.0
3577,0.0,28,-96.0,45833700.0
3578,0.0,46,-78.0,44685900.0
3579,0.0,31,-96.0,45831700.0
3580,0.0,26,-104.0,39889900.0
3581,0.0,34,-83.0,16713000.0
3582,0.0,37,-71.0,45831700.0
3583,0.0,27,-69.0,45833700.0
3584,0.0,14,-99.0,44685900.0
3585,0.0,0,-67.0,38994600.0
3586,0.0,12,-108.0,17858800.0
3587,0.0,47,-91.0,44685900.0
3588,0.0,11,-81.0,11321600.0
3589,0.0,4,-78.0,45831700.0
3590,0.0,38,-89.0,45833700.0
3591,0.0,2,-79.0,44685900.0
3592,0.0,46,-77.0,11926200.0
3593,0.0,46,-75.0,45831700.0
3594,0.0,24,-75.0,38060200.0
3595,0.0,36,-83.0,28432.0
3596,0.0,0,-77.0,6242470.0
3597,0.0,41,-96.0,39459500.0
3598,0.0,8,-108.0,18041800.0
3599,0.0,13,-66.0,39516000.0
3600,0.0,37,-108.0,32190400.0
3601,0.0,11,-91.0,23587800.0
3602,0.0,16,-66.0,12887400.0
3603,0.0,41,-108.0,30811200.0
3604,0.0,33,-88.0,6932780.0
3605,0.0,17,-100.0,14410900.0
3606,0.0,26,-68.0,27020400.0
3607,0.0,41,-107.0,19878300.0
3608,0.0,28,-70.0,34883400.0
3609,0.0,22,-86.0,13276800.0
3610,0.0,27,-73.0,16171100.0
3611,0.0,35,-80.0,18040700.0
3612,0.0,34,-68.0,18165800.0
3613,0.0,21,-81.0,170968.0
3614,0.0,13,-77.0,18186300.0
3615,0.0,34,-66.0,170968.0
3616,0.0,13,-95.0,29775900.0
3617,0.0,49,-94.0,170968.0
3618,0.0,43,-83.0,20607900.0
3619,0.0,35,-97.0,170960.0
3620,0.0,46,-108.0,6225430.0
3621,0.0,14,-80.0,170968.0
3622,0.0,31,-87.0,10617900.0
3623,0.0,37,-81.0,170968.0
3624,0.0,46,-103.0,23116300.0
3625,0.0,1,-109.0,170968.0
3626,0.0,26,-92.0,19087200.0
3627,0.0,12,-88.0,170968.0
3628,0.0,44,-67.0,28970300.0
3629,0.0,30,-92.0,170968.0
3630,0.0,11,-83.0,39459500.0
3631,0.0,44,-66.0,19006700.0
3632,0.0,26,-75.0,170968.0
3633,0.0,36,-100.0,28764900.0
3634,0.0,30,-94.0,170960.0
3635,0.0,33,-105.0,8358330.0
3636,0.0,4,-98.0,170968.0
3637,0.0,14,-79.0,17799300.0
3638,0.0,4,-74.0,170968.0
3639,0.0,36,-93.0,8786150.0
3640,0.0,31,-107.0,28432.0
3641,0.0,33,-82.0,6242470.0
3642,0.0,26,-93.0,39459500.0
3643,0.0,8,-75.0,18041800.0
3644,0.0,20,-77.0,39516000.0
3645,0.0,38,-70.0,32190400.0
3646,0.0,14,-96.0,23587800.0
3647,0.0,26,-98.0,12887400.0
3648,0.0,40,-84.0,30811200.0
3649,0.0,30,-98.0,6932780.0
3650,0.0,17,-93.0,14410900.0
3651,0.0,36,-72.0,27020400.0
3652,0.0,27,-90.0,19878300.0
3653,0.0,25,-105.0,34883400.0
3654,0.0,23,-66.0,13276800.0
3655,0.0,33,-76.0,16171100.0
3656,0.0,22,-67.0,18040700.0
3657,0.0,38,-93.0,18165800.0
3658,0.0,10,-71.0,170968.0
3659,0.0,25,-80.0,18186300.0
3660,0.0,19,-98.0,170968.0
3661,0.0,38,-70.0,29775900.0
3662,0.0,2,-82.0,170968.0
3663,0.0,46,-76.0,20607900.0
3664,0.0,30,-66.0,170960.0
3665,0.0,39,-77.0,6225430.0
3666,0.0,10,-94.0,170968.0
3667,0.0,26,-106.0,10617900.0
3668,0.0,29,-73.0,170968.0
3669,0.0,2,-67.0,23116300.0
3670,0.0,31,-94.0,170968.0
3671,0.0,38,-99.0,19087200.0
3672,0.0,1,-108.0,170968.0
3673,0.0,20,-104.0,28970300.0
3674,0.0,6,-94.0,170968.0
3675,0.0,35,-68.0,39459500.0
3676,0.0,49,-66.0,19006700.0
3677,0.0,48,-74.0,170968.0
3678,0.0,12,-89.0,28764900.0
3679,0.0,13,-66.0,170960.0
3680,0.0,43,-99.0,8358330.0
3681,0.0,41,-95.0,170968.0
3682,0.0,1,-108.0,17799300.0
3683,0.0,32,-81.0,170968.0
3684,0.0,20,-86.0,8786150.0
3685,0.0,31,-82.0,28432.0
3686,0.0,41,-86.0,6242470.0
3687,0.0,1,-78.0,39459500.0
3688,0.0,5,-109.0,18041800.0
3689,0.0,27,-108.0,39516000.0
3690,0.0,19,-72.0,44685900.0
3691,0.0,47,-69.0,15165500.0
3692,0.0,37,-85.0,42685200.0
3693,0.0,18,-76.0,24302800.0
3694,0.0,5,-106.0,31603600.0
3695,0.0,6,-73.0,26460400.0
3696,0.0,0,-95.0,30457800.0
3697,0.0,26,-106.0,26014900.0
3698,0.0,35,-110.0,31603600.0
3699,0.0,38,-99.0,44685900.0
3700,0.0,6,-104.0,45833700.0
3701,0.0,21,-69.0,11834900.0
3702,0.0,13,-70.0,44685900.0
3703,0.0,21,-86.0,45833700.0
3704,0.0,32,-81.0,45511800.0
3705,0.0,1,-93.0,45005800.0
3706,0.0,23,-76.0,45833700.0
3707,0.0,32,-66.0,44685900.0
3708,0.0,11,-66.0,45831700.0
3709,0.0,37,-107.0,30173200.0
3710,0.0,14,-88.0,25874700.0
3711,0.0,33,-98.0,45831700.0
3712,0.0,45,-75.0,36708400.0
3713,0.0,3,-84.0,20150400.0
3714,0.0,28,-97.0,44685900.0
3715,0.0,24,-94.0,45833700.0
3716,0.0,25,-96.0,22126600.0
3717,0.0,40,-104.0,33885800.0
3718,0.0,14,-96.0,14593000.0
3719,0.0,8,-98.0,42685200.0
3720,0.0,30,-98.0,27022700.0
3721,0.0,25,-77.0,29721300.0
3722,0.0,0,-108.0,45422400.0
3723,0.0,24,-71.0,13386800.0
3724,0.0,17,-94.0,44482900.0
3725,0.0,14,-104.0,44687900.0
3726,0.0,45,-108.0,43400300.0
3727,0.0,40,-76.0,14421400.0
3728,0.0,44,-110.0,44685900.0
3729,0.0,13,-73.0,11853700.0
3730,0.0,18,-108.0,32301800.0
3731,0.0,20,-78.0,24728900.0
3732,0.0,6,-109.0,44888200.0
3733,0.0,19,-86.0,11753000.0
3734,0.0,11,-100.0,45831700.0
3735,0.0,39,-77.0,45833700.0
3736,0.0,40,-91.0,27270800.0
3737,0.0,34,-79.0,29312000.0
3738,0.0,7,-109.0,45831700.0
3739,0.0,41,-68.0,27058700.0
3740,0.0,46,-88.0,29312000.0
3741,0.0,36,-108.0,45831700.0
3742,0.0,47,-76.0,16471700.0
3743,0.0,47,-91.0,39459500.0
3744,0.0,48,-97.0,45831700.0
3745,0.0,13,-96.0,45833700.0
3746,0.0,19,-71.0,44685900.0
3747,0.0,17,-87.0,45831700.0
3748,0.0,33,-106.0,39889900.0
3749,0.0,25,-103.0,16713000.0
3750,0.0,15,-99.0,45831700.0
3751,0.0,4,-91.0,45833700.0
3752,0.0,42,-108.0,44685900.0
3753,0.0,38,-86.0,38994600.0
3754,0.0,21,-99.0,17858800.0
3755,0.0,34,-78.0,44685900.0
3756,0.0,13,-83.0,11321600.0
3757,0.0,4,-100.0,45831700.0
3758,0.0,49,-75.0,45833700.0
3759,0.0,13,-83.0,44685900.0
3760,0.0,24,-103.0,11926200.0
3761,0.0,12,-107.0,45831700.0
3762,0.0,45,-81.0,38060200.0
3763,0.0,33,-100.0,28432.0
3764,0.0,9,-79.0,6242470.0
3765,0.0,33,-82.0,39459500.0
3766,0.0,15,-76.0,18041800.0
3767,0.0,21,-88.0,39516000.0
3768,0.0,28,-70.0,32190400.0
3769,0.0,21,-110.0,23587800.0
3770,0.0,6,-83.0,12887400.0
3771,0.0,42,-92.0,30811200.0
3772,0.0,24,-73.0,6932780.0
3773,0.0,33,-92.0,14410900.0
3774,0.0,19,-86.0,27020400.0
3775,0.0,6,-110.0,19878300.0
3776,0.0,47,-88.0,34883400.0
3777,0.0,17,-101.0,13276800.0
3778,0.0,25,-99.0,16171100.0
3779,0.0,42,-110.0,18040700.0
3780,0.0,24,-91.0,18165800.0
3781,0.0,21,-95.0,170968.0
3782,0.0,41,-83.0,18186300.0
3783,0.0,13,-74.0,170968.0
3784,0.0,10,-107.0,29775900.0
